23,-0.251110336,23,-4.47025633,7.779438801,23,-5.081643179,1.314376678,15.58421622,23,15.52172436,-9.129906901,-11.8631387,-14.42275615,23,-2.376833503,15.17279668,12.77224318,13.26007275,-14.24538794,23,-2.558626111,8.781359901,12.59325632,18.30447922,-16.85378454,19.9334832,23,9.003835185,0.560506279,11.13718423,8.195619064,-0.45133007,2.034845344,4.34171902,23,-5.271337442,12.44561147,18.60979229,14.53381977,-16.53767811,16.79481687,16.7982639,6.841297048,23,-0.227417443,-10.38391313,-17.47416825,-16.94777794,13.76284981,-14.69881276,-16.55577839,-15.77291561,-18.46209378,23,-1.608434821,-7.159092178,-16.94669067,-18.60942135,12.44390165,-13.11596994,-16.79443913,-16.23792522,-17.52288382,21.59281494,23,-0.704768831,19.28220987,11.1874094,7.459862513,-11.91593632,19.28738856,14.86925673,2.073414486,14.47110116,-13.91573633,-11.12860065,23,-2.868857867,-4.058006893,-13.98794808,-16.55720323,10.74563218,-7.127139914,-14.22153451,-14.61414419,-13.34222052,18.92030485,19.88076362,-7.462126617,23,-4.524929543,-11.03279756,-13.77430812,-12.99498114,7.366528601,-14.91035032,-14.37605319,-11.18228475,-8.863299719,14.6105713,14.04230832,-13.82598776,12.93327308,23,10.27139097,7.256926649,11.34499174,14.31129857,-2.869171955,15.64544268,15.86225824,10.7704908,9.28653849,-14.53387233,-16.06643681,13.15380547,-12.39488774,-18.32554292,23,10.95896065,2.937502998,13.60219404,9.22009528,2.815871424,9.047151455,8.313850474,13.13373154,9.796751309,-12.83254716,-13.24452853,8.223668178,-10.7489172,-10.63872729,16.47500851,23,7.798676398,0.749836465,5.774522444,1.11166385,7.585982168,1.346134959,0.575620333,1.375408641,-0.11294339,-0.902838132,-2.640238144,1.773534782,-3.121106147,-5.591352,10.42544817,12.51678143,23,-4.273471095,-7.315172029,-13.75098563,-14.51962658,6.193393395,-11.63877794,-13.38611654,-7.463233143,-8.507836991,11.52699816,12.5333169,-10.67113574,14.07159524,20.1930833,-16.14088833,-10.24302415,-4.658914831,23,-5.07054858,-6.774802925,-11.88706624,-12.99048858,4.174895815,-11.66160561,-11.44898539,-12.12306972,-4.907001783,12.89620286,12.33695274,-9.626403594,11.50607311,22.04302116,-17.51814334,-10.4533021,-5.407195235,19.22191043,23,4.197901713,-7.073082725,-17.79669376,-16.99087976,14.29877648,-12.11168118,-14.21771097,-13.38888736,-18.15597454,21.42183905,18.90114408,-10.99490146,17.31066003,10.58882407,-9.664425759,-11.79243526,1.620269063,9.177019858,9.812965735,23,1
23,-3.634241921,23,-1.334649525,14.21435528,23,0.462087717,9.095025653,18.93681219,23,14.97386024,-13.08527649,-11.97127035,-14.38356681,23,-4.844910792,15.81781734,15.32941403,16.37309167,-15.66795064,23,-2.265984763,12.59662163,15.86016301,21.01195564,-17.0079176,18.96867553,23,10.90354155,0.734558789,11.16958413,9.400047558,1.33016248,0.226212295,2.822803026,23,-5.729280703,12.11998431,14.02971541,13.32250061,-13.95318549,15.49592394,14.42915845,2.637692585,23,0.011398213,-14.60278491,-19.24297975,-18.14483625,14.52715986,-14.91387315,-15.72310261,-13.19630928,-15.53148143,23,-3.215177311,-10.32545383,-17.97775397,-19.18136656,12.31119413,-12.57889439,-15.6933598,-14.96969123,-14.65165437,20.78212463,23,-4.461521893,19.89586316,15.54765013,12.50616394,-15.00220862,16.32701933,15.52163639,0.546214935,11.08737313,-15.16668735,-12.09733934,23,-4.975205905,-6.905080109,-14.24785572,-16.07416938,9.712630444,-6.615577864,-12.55516597,-14.45760561,-11.58763842,18.26899837,20.00404477,-8.395701287,23,-3.986563725,-11.99204189,-14.16871847,-16.15789224,11.00500729,-11.71252012,-14.23814016,-10.49467121,-2.158559883,16.12764035,16.16460173,-13.83156979,14.02049628,23,1.717675137,0.940521547,4.180248136,9.160588806,-6.801589907,3.826874469,5.683967152,3.614904513,1.344810083,-10.28708867,-11.61761894,3.984075873,-9.908915749,-13.70100766,23,12.04225618,4.633290148,16.68741081,14.0770963,2.560798904,6.990714306,8.680963825,12.96105042,5.714302575,-12.09694988,-12.84749259,6.770743463,-10.90280969,-10.32265569,5.008638683,23,7.898206681,-2.5192067,5.048210545,3.175299403,8.666378769,-2.535118072,-0.730238278,0.553318334,-4.656535532,2.089257499,-0.947479371,-2.241799833,-1.690081905,-2.749651635,1.851262863,11.07382928,23,-7.967161878,-5.39999163,-5.095203555,-8.51166457,2.597473648,-3.075904591,-7.678764641,-4.336565462,8.101120217,4.898588475,6.353836285,-8.006808453,6.79263546,18.50739819,-11.34907302,-7.894260892,-4.697377864,23,-6.97015055,-5.158993576,-6.68140202,-7.849873331,1.342564496,-2.593961592,-5.59499944,-8.047255992,10.31372733,5.795577286,5.143953362,-6.319453918,4.233394908,18.42213061,-8.607557953,-8.405526374,-5.592638875,20.39770423,23,2.877203063,-14.83565036,-18.55219933,-15.39870316,14.02383396,-13.66425918,-13.22032389,-11.01200589,-15.47024495,21.66626575,16.96537049,-13.88944735,15.42582097,12.73128586,-7.63593202,-11.2004861,4.053770941,2.181598762,4.086394808,23,1
23,1.428198813,23,-8.268877434,6.935757227,23,-5.256532443,2.401675453,14.41721502,23,9.801671264,-10.69687793,-9.301660545,-10.07759829,23,0.998646625,16.05719792,9.565875766,13.29898077,-15.40370518,23,-0.580451561,9.512538575,9.071664363,18.03637631,-14.51039391,20.32008725,23,-1.390502161,5.721751564,20.45093657,16.0691187,-4.252603321,9.065507712,9.550460032,23,-11.243986,7.90566469,15.73579424,11.50721683,-12.55651535,11.36854588,11.20458651,14.10882261,23,2.355917055,-14.20525995,-15.15209594,-16.47122194,9.469629542,-16.75844209,-16.99431962,-17.41474441,-15.85857456,23,3.567843819,-9.765501476,-15.3291469,-18.36728982,7.75937079,-14.55959315,-16.4369568,-18.63818017,-16.79586341,22.2127573,23,2.733400827,19.15779658,6.952850896,6.189346116,-11.82168461,18.1356717,13.6014775,6.641929993,6.053925846,-15.97993793,-11.67356552,23,4.084014688,-6.417770565,-12.96833558,-16.1841432,5.965483887,-8.718064748,-13.70040263,-15.26875094,-14.37608532,19.30456674,19.77333428,-8.230828168,23,-5.055883565,-13.66179799,-12.80124725,-13.04503637,4.638755951,-16.06912198,-14.18294388,-13.05175073,-4.337549027,15.65494003,13.11211813,-15.12168485,10.97074145,23,5.551439881,12.08197578,9.131836386,15.32279678,-10.88339142,20.35863384,18.84549145,11.26615059,6.05905269,-16.39059425,-14.62679147,18.07424866,-9.434945207,-18.13275118,23,7.651537954,4.539643071,15.70733372,13.63914514,-4.680173341,10.63951614,10.60130254,19.75242602,8.379097813,-13.83049486,-14.29288883,8.530532933,-10.71535284,-13.0672632,14.98476304,23,8.161968802,2.135496389,15.24605447,7.838435228,-0.640049451,4.434392674,3.221797985,16.56398549,2.952163642,-6.052562583,-5.985005475,2.605249796,-4.533666954,-12.31640531,8.374892124,19.58923329,23,-2.30927546,-10.40091984,-15.26665784,-14.21583829,5.863214104,-12.00181831,-12.07369938,-14.46159009,-2.609459046,13.41007118,11.39765669,-11.63924544,11.04486523,20.87721022,-14.90291078,-13.97036309,-15.2360624,23,-7.601771553,-8.778582642,-8.31402441,-9.81338558,1.138710124,-9.861518947,-9.171026337,-8.99559595,5.605402955,8.087150705,5.958999625,-9.997042354,3.932595556,18.91650537,-13.65810079,-10.76702139,-12.95086847,20.72423165,23,4.665745564,-12.80566815,-16.86887133,-16.17450021,8.69750992,-12.71069641,-13.68137449,-18.83270333,-16.7371556,21.83102531,21.64041715,-12.03936559,20.38724939,13.49250183,-12.01123898,-13.39087458,-7.448537664,13.3302505,6.932993843,23,1
23,0.012685208,23,-2.058615422,11.57088537,23,-4.450772697,2.074893477,18.04141846,23,15.50954797,-10.32630021,-12.31255278,-12.98294644,23,-3.401624203,15.23555881,13.52142102,9.577704718,-14.11729851,23,-2.668563951,11.51566659,17.58777909,17.91493359,-16.46640577,17.98028826,23,8.828098249,0.157470486,9.483642278,6.728932916,0.107719705,0.020873344,3.310646645,23,-3.774373692,16.73288457,17.4683857,13.76928755,-16.67880881,20.18176317,20.15729422,4.946399279,23,2.378218655,-10.95554095,-15.68995912,-13.18983968,14.73828804,-12.9029645,-15.07348086,-13.26026877,-18.03296101,23,0.621783536,-6.612793918,-16.28709802,-16.54557244,13.26139573,-9.894302775,-15.5385511,-14.67058487,-16.23520143,20.66813892,23,-1.478089746,19.35298129,13.00002887,5.457146083,-12.57241577,14.79253209,14.25338121,0.111757664,15.52996592,-11.86940474,-8.551207299,23,-1.653276057,-2.646816916,-13.35814613,-15.16736241,9.659308406,-3.078551706,-11.92618822,-14.25038961,-10.44096918,17.14205582,19.98597039,-4.736638555,23,-2.505771124,-11.92699692,-17.93230372,-15.16185517,13.31521736,-13.13197022,-17.08847401,-10.73635705,-16.11952087,17.12264093,18.13921196,-13.65832675,16.30705999,23,2.531790191,1.663680503,5.578949415,6.712602239,-6.610840225,4.26404597,6.607065795,3.042880005,4.72436886,-8.810373584,-10.05980306,4.581776238,-8.662823104,-15.18705143,23,12.60514993,5.799932426,15.7477379,9.732119306,2.58119143,7.026417573,10.12216618,11.58928423,9.660561294,-9.725818532,-10.98010947,7.415859977,-9.771529673,-12.39360585,6.383391656,23,6.616884587,-0.540128492,5.577873862,0.298810482,8.474050543,-2.481419331,-0.999117609,-1.264990993,-2.58852703,2.426690837,0.443943349,-1.380335687,-1.543935981,-1.292050072,2.25548252,11.05883001,23,-7.317022166,-5.276849349,-10.17105479,-8.507922645,1.009692535,-3.677776832,-7.822411135,-1.567068417,-2.862021045,-1.861771263,1.024159031,-6.632421419,2.629242904,12.78659414,-9.164785638,-9.455054347,-3.473532008,23,-6.241011268,-4.262362134,-14.84809093,-13.79118433,4.265315684,-1.844278223,-9.551083588,-10.58301049,-5.496609089,7.648074416,10.48688178,-6.203930467,12.04882965,17.51107039,-12.76385631,-12.56415895,-4.11594237,19.07950092,23,6.258138785,-10.03026274,-14.72117964,-13.22150122,15.59442183,-11.28237329,-13.3597356,-11.13055284,-17.17625002,21.79769913,18.40779663,-10.03218532,15.71448955,14.0351606,-6.041682201,-7.043122412,5.397007944,-3.465229654,5.98924904,23,1
23,-2.964910836,23,4.182601517,12.16057179,23,-3.067223856,2.342437976,16.7310973,23,10.76301963,-12.21122581,-11.52685909,-14.41341878,23,-4.019374316,14.9944309,13.60878824,11.70166383,-16.03593216,23,-3.699742359,9.706781892,14.58599325,18.0848164,-19.11279292,18.59013065,23,9.420804244,-2.075980137,10.64850594,5.514890632,-1.274662206,-3.203094732,-1.001874652,23,-11.02293834,11.26120844,10.42197351,8.479533659,-15.15663888,14.00269195,12.84166052,-1.233800507,23,2.274909296,-11.87885239,-19.14854721,-14.22140608,16.87247605,-12.40914262,-13.25640497,-12.75735883,-13.29178605,23,-0.429602946,-6.800983501,-18.12472506,-16.67878421,15.51936372,-9.564107098,-13.43307215,-14.03921214,-11.84571544,20.74295993,23,-2.354360493,19.35982607,13.28230065,6.504576097,-14.41730874,16.6429334,14.03754566,-2.706089846,9.723479279,-12.51552565,-8.559433392,23,-0.560505651,-3.504200328,-15.26994208,-14.93898046,13.28023671,-4.120141909,-10.69208479,-13.30019307,-9.285925408,18.11856964,20.39658872,-5.007210855,23,-8.334860039,-10.58329956,-15.26558177,-11.94719503,10.27300554,-12.01894838,-12.48498632,-8.051882325,0.185227057,13.21367405,12.78160997,-12.73274391,10.5477407,23,1.932432913,0.566113166,3.845097791,6.724861229,-7.145240364,4.382339395,5.416721568,0.711628946,-1.112985954,-8.102538769,-9.046170991,4.175695144,-7.264989471,-12.51570677,23,12.56978448,4.156944003,18.27162332,11.81056017,-1.808191995,7.916697859,9.080720239,8.787661394,3.46465389,-11.87308395,-11.76044342,7.462561193,-9.539395742,-10.8642476,5.101722032,23,11.78505846,-1.408936777,4.382761248,0.486582708,9.833421327,-1.918077995,-1.331270498,-3.823168213,-6.346608818,4.315466064,2.481157854,-1.560022573,0.84995442,-3.09301565,2.566832549,10.32640133,23,-7.611014407,-7.138935231,-9.49255271,-10.99489813,7.634326194,-7.493408738,-10.57828492,-2.053212129,6.142093134,6.097267767,7.21862146,-10.30725558,6.569914196,19.53875677,-12.06256115,-7.643797028,-2.965869295,23,-10.72267426,-5.806775059,-11.18873173,-9.510863097,4.444298823,-5.044352752,-7.333210136,-8.48367813,9.548755576,7.935344514,7.529345467,-7.480407084,5.989719279,19.1405983,-9.614649453,-10.10724731,-4.735082606,20.19386233,23,5.679505289,-11.97193688,-17.33752106,-12.51761977,15.65430954,-10.52851892,-10.70980663,-11.13728413,-14.01906279,21.7728222,17.84968692,-10.65882413,16.1114696,9.114502296,-5.139030088,-10.140762,6.721698281,3.168221405,5.286957714,23,1
23,-2.054400134,23,-6.144811846,9.966697174,23,-6.623011156,2.726017289,14.63180853,23,8.398245431,-9.140037758,-9.759107568,-9.653995292,23,-4.503838319,15.71400302,11.07067342,11.4095922,-12.28793597,23,-4.872595966,11.08357738,12.25526376,17.61914343,-13.77148333,19.08646426,23,6.690534909,-0.516158189,9.535959298,5.942038791,-1.736435693,-1.223026826,0.770394385,23,-8.704868023,9.39243352,11.65376872,5.523961341,-8.387392191,10.04456537,8.923954846,0.165176286,23,2.482089688,-10.30054161,-14.9868345,-13.95081434,7.844333942,-12.42983653,-13.19256333,-13.88305753,-10.15256204,23,1.995344948,-6.165001143,-14.87706015,-16.40991197,7.214323728,-9.989750414,-13.36085272,-14.24736629,-9.65252918,21.01825792,23,-2.176748503,19.6555313,10.72357447,7.695968138,-11.46207328,18.00577598,16.01125348,-0.722822742,6.717460518,-11.88910562,-8.676913189,23,1.989481122,-3.139436014,-13.9714139,-16.41238191,5.980798577,-5.899328813,-11.40110127,-15.21354325,-8.541985556,20.19946544,22.25085108,-5.373420134,23,-2.088291389,-7.470962845,-10.45958921,-12.85725244,5.273810884,-9.301368107,-11.51474637,-10.19860641,1.562298489,15.88846036,15.75938154,-10.93876035,14.31216962,23,-0.117982911,-0.864238773,-0.624415818,4.46795343,-6.55503843,2.935996142,4.025293922,0.32984175,-1.618204694,-8.646148044,-8.94687606,3.591268547,-8.173411448,-13.11117111,23,9.197915589,5.454399485,14.36937053,10.85747324,-2.285505374,8.313134381,9.540826856,10.77273589,2.461557017,-12.04000562,-12.10547691,8.925323487,-10.97039191,-10.95305884,2.252938173,23,7.277492597,0.517297776,3.062830228,0.394060334,2.512975949,-0.137231528,0.104852446,-3.420566378,-5.159360114,3.4747963,2.37091551,1.517829466,2.705136342,-1.892993729,0.98630848,10.41650571,23,-1.105973757,-2.501519175,-7.27720814,-11.37870445,4.862504883,-3.240917404,-8.03303852,-1.40501483,4.778259429,4.581472022,6.679522026,-6.358344082,6.08434629,17.61135014,-10.82466496,-7.064162747,-3.308391065,23,-5.994786501,-0.905032225,-4.119650793,-8.293103832,0.008184191,-0.5812349,-4.362584973,-8.139315502,11.6947922,5.740518688,5.886673513,-4.008461419,5.990809358,18.82694177,-7.96605749,-8.4067233,-4.753032308,19.11623634,23,5.698721627,-10.45021199,-15.85691341,-14.0070867,7.273489147,-11.21074469,-11.73360753,-12.37226852,-11.40151123,21.940748,19.0493081,-10.55704271,18.85513079,13.45869211,-6.073087922,-10.955113,5.529117408,3.908455916,4.408132635,23,1
23,0.760469888,23,2.995360501,12.9690686,23,-2.011550518,4.431334288,17.23843366,23,11.40591311,-11.19593522,-12.70467422,-15.47484097,23,0.152921003,17.30346404,16.69306389,15.6218517,-17.6481415,23,-1.470417262,11.59174475,15.33231296,18.69692769,-18.97403196,21.52311126,23,9.673690414,-2.972206232,10.37284616,3.294096396,2.563320812,-3.510065996,-2.925828458,23,-5.606227248,12.32789522,12.70402117,14.07586413,-18.37203904,17.10892348,18.10026371,-3.365135023,23,-2.599213967,-10.95737192,-19.23351429,-14.04736561,14.19963416,-13.57727372,-12.66837791,-13.34124197,-13.13758085,23,-2.634775313,-6.643494725,-18.54633795,-16.44838932,13.62220621,-11.44211329,-12.64327394,-14.00902352,-13.05511393,21.36023286,23,-0.16326509,20.66129601,14.45425641,7.695291415,-13.20811058,19.14834366,14.3712152,-3.732820689,12.22399993,-12.09215681,-8.103559519,23,-3.569471264,-3.743648668,-17.57182836,-16.64489477,12.08689937,-9.513074796,-11.51995406,-15.87107825,-10.54496338,20.55107447,22.55309738,-5.064730624,23,-7.95442651,-12.43216531,-17.25323619,-12.37761413,8.860612421,-15.45406623,-12.91966284,-8.173501719,-3.348168484,14.34040608,12.89243862,-13.54349708,13.10283538,23,3.44657302,4.353834376,6.491275442,7.702813676,-7.635564442,8.61853628,7.320418713,1.062267286,1.757853716,-10.15858873,-9.949887508,7.158299076,-9.497302324,-13.93733056,23,13.31692068,6.73108488,17.25119717,11.20192322,-1.546794897,11.28272218,9.826857809,9.305700607,7.071848993,-12.82225212,-12.88605018,9.315144288,-11.88933859,-12.90810579,6.78493105,23,11.77207039,7.192982491,6.610782441,4.922267494,3.321673056,10.15937154,7.317763006,-6.208901001,2.033196477,0.960583427,1.404412101,8.449974668,2.698278548,-9.266820831,7.396585261,15.53878718,23,-6.943830936,-11.17618224,-14.00634265,-12.52362223,7.008357363,-15.01293416,-12.64244726,-1.466773041,-2.001411761,8.70943891,8.489603197,-12.71914902,8.495293363,21.27241056,-14.86153846,-11.50282497,-13.69738011,23,-9.1888987,-8.990248377,-16.15007064,-11.40387643,5.439323225,-11.8388031,-9.692704749,-10.75240402,0.466650295,13.00585055,12.07498878,-9.873372638,13.05141267,22.45775991,-13.05120976,-12.58921718,-8.365783953,20.65396689,23,1.18399076,-9.203624641,-17.88218496,-13.02746852,13.31241151,-10.49713213,-9.777660554,-12.85827264,-13.66079888,21.86244378,20.19738166,-9.101599331,19.31525205,9.888906297,-7.028730626,-10.74184428,3.439117404,4.280496951,8.91717985,23,1
23,2.172460445,23,1.84016253,8.404438589,23,1.148247029,4.616645371,15.24907351,23,10.7473163,-12.57429266,-9.016325791,-13.51931945,23,1.984357189,14.49439102,6.909970205,10.52286067,-13.98850214,23,2.258510618,11.52017033,10.3114557,18.27259069,-18.14720628,17.32432522,23,6.43702027,4.385341269,18.61441695,15.0891297,-5.020190728,5.221365797,9.386692139,23,-3.462409973,12.83204604,17.70731294,14.96812275,-17.73494763,14.37756813,16.01419385,15.25414765,23,2.278436074,-12.35246288,-13.57238906,-15.80516315,17.13824683,-13.77140362,-16.86482098,-16.30495673,-18.78913333,23,0.829359991,-9.122458076,-14.9440949,-18.1986697,15.36416849,-11.10934185,-16.61361876,-18.30202049,-18.54940047,22.14126249,23,4.621261948,19.78753694,9.458021799,8.675155686,-13.44670333,14.83895864,15.22412103,7.137299639,12.30157896,-14.24424654,-11.60943035,23,0.679700198,-5.102606569,-13.10360214,-16.0165449,13.00688049,-3.92576294,-12.99756374,-15.21408072,-13.62383214,18.14582409,19.1230803,-7.669762511,23,-5.853711546,-14.80654708,-14.51111021,-14.53563441,10.85566983,-14.95456194,-16.32446584,-11.49777116,-11.82894199,14.36705533,12.8968108,-16.43915604,10.5588259,23,12.96979236,11.52671316,11.70692688,15.78161444,-6.794153618,15.15357348,17.19297505,11.74582735,9.827945794,-12.30108995,-12.93977282,15.90499673,-8.434266459,-18.7805646,23,17.53681498,3.238171351,14.24076825,11.69330981,2.625434312,4.974123771,8.145642202,18.84900475,8.368446257,-8.904040191,-11.35424872,7.442122614,-9.4012386,-11.05506005,16.02124791,23,13.41962197,-1.546909385,6.469755401,2.792515165,9.515686275,-3.590691013,-1.258765754,6.89871371,-2.989505908,0.351887958,-2.54020919,-1.362480536,-4.896941573,-5.58125136,9.773758337,12.40680446,23,-10.15656065,-9.711365883,-13.38925954,-11.71313556,4.181192213,-6.849409,-10.18263331,-6.182672428,-7.780132905,1.890919813,3.198796764,-11.34144146,4.015507753,12.84971158,-14.61932184,-11.54490866,-5.536778741,23,-10.57445357,-10.2166465,-13.38931973,-13.55538891,3.638054722,-7.14360003,-11.74560532,-9.486341019,-5.506205895,6.218311027,6.921011698,-12.54391054,6.71988916,19.60250623,-18.04934453,-12.96163942,-9.235061988,18.12266374,23,4.698654209,-9.611454375,-13.63892034,-14.59106932,15.86137394,-9.359087266,-13.1118838,-17.1464222,-18.47140329,21.48147866,20.88682227,-10.42727469,18.67475411,10.66640127,-6.861429711,-7.817436536,3.912840679,0.506997279,3.45233404,23,1
23,-4.423084097,23,0.49429491,13.26027458,23,-0.491132838,6.750526802,18.1829221,23,15.2397752,-12.78132574,-13.84708505,-12.61856559,23,1.089787831,18.34489934,18.57943244,15.71715101,-11.877705,23,0.449065109,12.85048794,17.92271783,18.42381587,-13.46907834,20.94923333,23,11.42662728,-0.12867995,11.84493734,6.398742706,-0.057192435,5.72116935,5.138645692,23,-3.708016857,14.95939672,16.92511207,14.06249407,-16.88850692,16.48158208,16.5478836,5.676148282,23,-3.312702948,-13.19000293,-20.56724774,-16.58570065,13.28609882,-18.07061451,-17.57770801,-13.81999506,-20.16937141,23,-5.090780482,-11.23414946,-21.2945561,-16.17551446,11.94053873,-16.03044881,-15.99435283,-14.35545793,-16.72395794,20.81403065,23,-0.840193471,19.82531626,16.94583652,9.484235353,-10.97947211,19.78750315,15.04295234,3.845545638,13.72591095,-15.17929161,-15.17586893,23,-1.824969862,-11.85578288,-21.65895214,-18.34881455,14.19016606,-16.42106503,-16.15108303,-13.79802122,-17.5201536,21.17350601,22.24521977,-14.60911528,23,-8.387610486,-11.69619033,-15.5481081,-12.89632615,2.897652354,-18.11138655,-15.4880569,-11.17547184,-5.360887275,12.81477038,13.68616791,-15.25847484,13.65868199,23,11.06545457,13.30435226,17.48603903,12.95032177,-3.199548679,20.04184056,17.4262747,11.96045105,12.02950317,-17.35339021,-17.29920141,17.98952307,-15.96587833,-19.80459745,23,13.30457872,7.32927563,17.65127051,12.73465388,0.166815319,14.47351384,12.94550611,14.87334046,10.82080693,-16.64813545,-17.68535665,11.59071462,-16.20292487,-15.57626677,19.48883586,23,13.55499811,-2.340386331,1.671857539,0.761599166,13.83179785,1.669532859,0.48379027,1.206884491,-6.008039107,2.281979671,-0.08691662,-0.905163679,2.023916732,-7.436319656,7.232275843,13.08779393,23,-7.531325593,-6.107082984,-11.12486227,-12.95201652,-0.358495487,-12.58237932,-11.05875979,-7.166451862,1.195946826,6.388888889,9.025053939,-8.997978733,9.919594443,20.63668492,-14.258064,-11.71535458,-9.643338499,23,-7.421151889,-7.415805905,-12.72128512,-13.43328248,0.995016239,-14.25121473,-12.00857022,-11.06385036,-1.584254555,9.42338602,10.68270565,-10.33070453,12.04532299,21.47787055,-16.07874696,-13.07785151,-7.066298763,22.11317807,23,4.093818053,-14.17076741,-19.26535834,-15.42222419,17.06627201,-16.67775209,-15.43810894,-11.04758456,-20.80604143,21.32947368,18.32354701,-15.22575162,20.07366463,9.233987565,-13.39769367,-11.72184508,8.033198495,2.985964912,6.881483581,23,1
23,-1.573166807,23,-3.841312189,10.33320176,23,-2.677208964,5.485169509,16.01090967,23,7.584448629,-10.71747401,-10.31293075,-11.11022942,23,-2.72428292,16.56014215,11.10598273,12.02466768,-10.54022526,23,-2.241589456,13.92829854,13.06544928,17.65321047,-12.51221604,19.66896888,23,7.721516117,-1.634637168,8.905570228,6.320109385,-5.141023741,-2.783836631,-0.42660618,23,-7.498871197,7.831066648,11.10697487,5.86871684,-8.25237703,9.050474147,8.824120021,-1.599267194,23,-0.248931506,-10.51100976,-15.8923297,-13.16097908,8.685875931,-11.45260553,-13.10665874,-13.78384941,-8.87471785,23,-3.736207496,-7.613754867,-17.15491845,-15.03928712,7.814376526,-9.114599344,-12.64051056,-14.39745406,-8.240551243,20.9763892,23,-1.06332978,18.79663008,10.16416591,7.814049518,-8.743932461,16.51961806,15.91674799,-1.883327228,4.619475527,-11.28334545,-10.44331233,23,-2.76098832,-2.084700641,-14.13500336,-13.85177787,6.4702344,-3.132152653,-8.587588657,-15.89558441,-6.654952218,19.56875382,21.23845789,-3.87577442,23,-5.399348814,-8.841573288,-11.53245419,-13.23898035,3.048948279,-10.29484667,-11.57322353,-8.967641923,1.894443495,12.91293863,13.19805518,-10.54547246,11.9108981,23,3.017542064,2.49279226,1.609395235,3.153878274,-4.42227032,5.176259603,5.855599439,0.605968569,-1.172372439,-7.316568157,-7.489892291,5.360007176,-8.998440364,-11.04562826,23,12.10133224,7.322679291,15.47854505,13.37351347,-2.914023666,9.320721347,12.01994701,11.69104395,2.141838887,-15.23124109,-18.01991069,10.1073003,-14.81733466,-14.12410451,5.52627652,23,6.395713655,1.07025579,2.164374624,1.477489031,3.953359927,1.001546322,1.121836609,-4.967467314,-5.216701335,4.454957913,2.911046142,1.156830753,3.43410931,-3.829138202,2.937471766,8.52484905,23,-5.999391776,-5.245536924,-9.328469446,-11.09868531,2.380253528,-4.230132846,-7.571491194,-6.620132203,5.621528622,5.791867978,8.070272067,-6.700861208,7.540758595,19.98451309,-9.955693634,-11.60289743,-6.671929298,23,-7.786285382,-2.772509234,-4.962440758,-7.611978031,-2.883442419,-1.627836902,-4.155494162,-8.928420145,11.66897519,6.247769521,6.705464737,-4.709995977,6.676146136,18.61268011,-7.55998586,-10.74056094,-5.279814921,20.55690762,23,4.439144111,-10.02833769,-15.67286632,-13.00040245,8.948591955,-10.26937223,-12.70511156,-11.47117873,-10.79409947,21.79167299,18.64691581,-9.064265464,18.13811459,9.567023926,-4.318316481,-11.46521709,7.241351034,3.112401235,3.73188799,23,1
